source_id,reference_text,model_name,candidate_text,prompt_type,rouge1_f1,rouge2_f1,rougeL_f1,meteor,reference_tokens,candidate_tokens
2-s2.0-105028065889,"Developing reliable models for detecting fraud is increasingly vital amidst the digitalization of our financial institutions and activities. While graph-based fraud detection models showed promising performances in recent years, the underpinning fraud definition and evaluation process they utilized rely heavily on a limited set of labeled datasets. This raises concerns about their vulnerability to distributional shifts and adversarial strategies often exhibited by real-life fraudsters. In response, we propose a novel scenario for graph fraud detection called Multi-round Adversarial Fraud Detection. Here, the fraud detection model is trained and evaluated iteratively on an adversarially evolving graph. This scenario more closely mimics fraud detection activities in real life while being less reliant on the underlying datasets since the graph evolution is induced by generator functions rooted in common fraud behavior. We show that existing models struggle to achieve good multi-round performance under the proposed scenario with F1 scores that consistently hover below 56 percent on subsequent rounds. To improve the aforementioned performance we propose Temporally Pre-trained Node Embedder (TPNE), a module that leverages self-supervised pre-training approach, explicitly separating and enhancing temporal information across multiple rounds. TPNE is both model and label-agnostic, improving the best-performing baseline by up to 4.6 percent in on-round F1 score and up to 32.9 percent in final recall. © The Author(s) 2025.",llama-3.1-8b-instruct,"The proliferation of digital transactions has underscored the need for robust fraud detection models in financial institutions. Traditional graph-based models have shown promise, but their reliance on limited labeled datasets raises concerns about their adaptability to real-world scenarios. These models often struggle to cope with distributional shifts and sophisticated adversarial tactics employed by fraudsters. To address these limitations, we introduce the concept of Multi-round Adversarial Fraud Detection, a novel framework that simulates real-life fraud detection by iteratively training and evaluating models on adversarially evolving graphs. The graph evolution is driven by generator functions rooted in common fraud behavior, reducing reliance on static datasets. However, existing models falter under this scenario, achieving F1 scores below 56 percent in subsequent rounds. To bridge this performance gap, we propose Temporally Pre-trained Node Embedder (TPNE), a self-supervised pre-training module that effectively separates and enhances temporal information across multiple rounds. TPNE is a model-agnostic and label-agnostic solution, yielding significant improvements over the best-performing baseline, with up to 4.6 percent increase in on-round F1 score and up to 32.9 percent boost in final recall. Our findings underscore the potential of TPNE in enhancing the resilience and effectiveness of graph-based fraud detection models in real-world applications.",factual,0.6545454545454545,0.3607305936073059,0.4909090909090909,0.5514787149619964,226,214
2-s2.0-105028065889,"Developing reliable models for detecting fraud is increasingly vital amidst the digitalization of our financial institutions and activities. While graph-based fraud detection models showed promising performances in recent years, the underpinning fraud definition and evaluation process they utilized rely heavily on a limited set of labeled datasets. This raises concerns about their vulnerability to distributional shifts and adversarial strategies often exhibited by real-life fraudsters. In response, we propose a novel scenario for graph fraud detection called Multi-round Adversarial Fraud Detection. Here, the fraud detection model is trained and evaluated iteratively on an adversarially evolving graph. This scenario more closely mimics fraud detection activities in real life while being less reliant on the underlying datasets since the graph evolution is induced by generator functions rooted in common fraud behavior. We show that existing models struggle to achieve good multi-round performance under the proposed scenario with F1 scores that consistently hover below 56 percent on subsequent rounds. To improve the aforementioned performance we propose Temporally Pre-trained Node Embedder (TPNE), a module that leverages self-supervised pre-training approach, explicitly separating and enhancing temporal information across multiple rounds. TPNE is both model and label-agnostic, improving the best-performing baseline by up to 4.6 percent in on-round F1 score and up to 32.9 percent in final recall. © The Author(s) 2025.",gemma-2-9b-it,"The increasing digitalization of financial transactions necessitates the development of robust fraud detection models. While graph-based methods have demonstrated potential, their reliance on labeled datasets raises concerns about their adaptability to evolving fraud patterns and adversarial tactics. To address this, we introduce a novel framework for graph fraud detection, termed Multi-round Adversarial Fraud Detection. This framework simulates real-world fraud detection by iteratively training and evaluating models on adversarially evolving graphs, driven by generator functions that capture common fraud behaviors.  

Our findings reveal that existing graph fraud detection models struggle to maintain performance across multiple rounds within this adversarial setting, achieving F1 scores consistently below 56 percent. To enhance performance, we propose Temporally Pre-trained Node Embedder (TPNE), a model- and label-agnostic module that leverages self-supervised pre-training to explicitly capture temporal information across rounds. TPNE significantly improves upon the best-performing baseline, achieving up to 4.6 percent higher on-round F1 scores and up to 32.9 percent higher final recall. This suggests that explicitly incorporating temporal dynamics is crucial for developing more robust and adaptable graph fraud detection systems.",factual,0.6116504854368932,0.33170731707317075,0.4660194174757281,0.4864508783159576,226,186
2-s2.0-105028065889,"Developing reliable models for detecting fraud is increasingly vital amidst the digitalization of our financial institutions and activities. While graph-based fraud detection models showed promising performances in recent years, the underpinning fraud definition and evaluation process they utilized rely heavily on a limited set of labeled datasets. This raises concerns about their vulnerability to distributional shifts and adversarial strategies often exhibited by real-life fraudsters. In response, we propose a novel scenario for graph fraud detection called Multi-round Adversarial Fraud Detection. Here, the fraud detection model is trained and evaluated iteratively on an adversarially evolving graph. This scenario more closely mimics fraud detection activities in real life while being less reliant on the underlying datasets since the graph evolution is induced by generator functions rooted in common fraud behavior. We show that existing models struggle to achieve good multi-round performance under the proposed scenario with F1 scores that consistently hover below 56 percent on subsequent rounds. To improve the aforementioned performance we propose Temporally Pre-trained Node Embedder (TPNE), a module that leverages self-supervised pre-training approach, explicitly separating and enhancing temporal information across multiple rounds. TPNE is both model and label-agnostic, improving the best-performing baseline by up to 4.6 percent in on-round F1 score and up to 32.9 percent in final recall. © The Author(s) 2025.",qwen-2.5-7b-instruct,"The increasing digitalization of financial systems underscores the necessity for robust fraud detection mechanisms. Although graph-based models have demonstrated promising outcomes in fraud detection, their reliance on limited labeled datasets poses challenges, particularly concerning their adaptability to evolving fraud tactics and distributional shifts. To address these issues, this study introduces a new framework, Multi-round Adversarial Fraud Detection, which simulates dynamic fraud scenarios through iterative training and evaluation on graphs generated by adaptive algorithms based on typical fraudulent behaviors. Empirical results indicate that current models perform suboptimally, achieving F1 scores below 56% in subsequent rounds. To enhance model performance, we introduce Temporally Pre-trained Node Embedder (TPNE), a self-supervised pre-training technique designed to capture and leverage temporal dynamics across multiple rounds. TPNE demonstrates significant improvements, boosting the F1 score by up to 4.6% and recall by up to 32.9% compared to the best baseline model. These findings highlight the potential of TPNE in developing more resilient and effective fraud detection systems.",factual,0.4948979591836735,0.19487179487179487,0.3469387755102041,0.3544563232495,226,166
2-s2.0-105028065889,"Developing reliable models for detecting fraud is increasingly vital amidst the digitalization of our financial institutions and activities. While graph-based fraud detection models showed promising performances in recent years, the underpinning fraud definition and evaluation process they utilized rely heavily on a limited set of labeled datasets. This raises concerns about their vulnerability to distributional shifts and adversarial strategies often exhibited by real-life fraudsters. In response, we propose a novel scenario for graph fraud detection called Multi-round Adversarial Fraud Detection. Here, the fraud detection model is trained and evaluated iteratively on an adversarially evolving graph. This scenario more closely mimics fraud detection activities in real life while being less reliant on the underlying datasets since the graph evolution is induced by generator functions rooted in common fraud behavior. We show that existing models struggle to achieve good multi-round performance under the proposed scenario with F1 scores that consistently hover below 56 percent on subsequent rounds. To improve the aforementioned performance we propose Temporally Pre-trained Node Embedder (TPNE), a module that leverages self-supervised pre-training approach, explicitly separating and enhancing temporal information across multiple rounds. TPNE is both model and label-agnostic, improving the best-performing baseline by up to 4.6 percent in on-round F1 score and up to 32.9 percent in final recall. © The Author(s) 2025.",mistral-7b-instruct-v0.3,"In the era of digital finance, the need for robust fraud detection models has become paramount. Traditional graph-based fraud detection models, while showing potential, are subject to vulnerabilities due to their reliance on a restricted set of labeled datasets for definition and evaluation. This limitation raises concerns about their resilience to distributional shifts and adversarial tactics commonly employed by real-world fraudsters. To address this issue, we introduce a novel approach to graph fraud detection called Multi-round Adversarial Fraud Detection (MAFD). In this scenario, the fraud detection model is iteratively trained and assessed on a graph that evolves adversarially, mirroring real-life fraud detection activities more closely and reducing dependence on underlying datasets, as the graph evolution is driven by functions based on common fraud patterns. Our findings reveal that existing models struggle to maintain satisfactory multi-round performance, with F1 scores typically falling below 56 percent in subsequent rounds. To enhance performance, we propose Temporally Pre-trained Node Embedder (TPNE), a versatile module that employs a self-supervised pre-training approach to emphasize and refine temporal information across multiple rounds. TPNE is both model and label-agnostic, significantly improving the best-performing baseline by up to 4.6 percent in on-round F1 score and up to 32.9 percent in final recall. © The Author(s) 2025.",factual,0.7219730941704037,0.48198198198198194,0.6143497757847534,0.6385713919438584,226,220
2-s2.0-105028033910,"Purpose: Accurate prediction of postoperative pain can improve recovery quality and guide personalized pain management. This study aimed to develop and validate a machine learning (ML) model that predicts the presence of postoperative pain using biosignals recorded in the post-anesthesia care unit (PACU). Methods: Adult patients who underwent surgery between January 2021 and December 2022 at Chungnam National University Hospital (CNUH) (n = 21,855) and Chungnam National University Sejong Hospital (CNUSH) (n = 2,356) in South Korea were included. Electrocardiography (ECG) and photoplethysmography (PPG) signals were continuously recorded during the postoperative period in the PACU. From these signals, heart rate variability (HRV) and surgical pleth index (SPI) features were extracted. These biosignal features, together with demographic variables, were used as input features for training the ML models, including logistic regression, support vector machine, multilayer perceptron, random forest, and XGBoost. The model was developed and internally validated using the CNUH dataset, while external validation was performed using the independent CNUSH dataset to assess generalizability. Results: In the test dataset of 1068 patients, 961 reported postoperative pain. The best-performing model achieved an accuracy of 85.2%, an AUROC of 0.77, and average precision of 0.95, while external validation yielded an accuracy of 83.2% and an AUROC of 0.78. Feature importance analysis using SHapley Additive exPlanations (SHAP) indicated that the most influential predictors were the proportion of SPI values exceeding 50, the mean SPI, and the low-to-high frequency power ratio of HRV. Incorporating demographic features, such as age and sex, improved prediction accuracy by up to 5.91%. This improvement may be attributed to the mitigation of inter- and intra-individual variability inherent in biosignals, thereby enhancing the model’s stability and generalizability. Conclusion: ML models incorporating ECG- and PPG-derived features demonstrated reliable prediction of postoperative pain across independent hospital cohorts, highlighting the potential of biosignal-based approaches for objective pain assessment in clinical practice. Clinical trial number: Not applicable. © The Author(s) 2025.",llama-3.1-8b-instruct,"This study aimed to develop and validate a machine learning model for predicting postoperative pain in patients following surgery. Postoperative pain management is a critical aspect of patient recovery, and accurate prediction can significantly improve the quality of care. To address this challenge, a machine learning model was developed using biosignals recorded in the post-anesthesia care unit (PACU), including electrocardiography (ECG) and photoplethysmography (PPG) signals from 24,211 adult patients undergoing surgery at two hospitals in South Korea between 2021 and 2022. Heart rate variability (HRV) and surgical pleth index (SPI) features were extracted from these signals, along with demographic variables, to train a range of machine learning models, including logistic regression, support vector machine, multilayer perceptron, random forest, and XGBoost. The model was internally validated using one dataset and externally validated using an independent dataset from a second hospital to assess its generalizability. The results showed that the best-performing model achieved high accuracy and area under the receiver operating characteristic curve (AUROC) values in both internal and external validation, with feature importance analysis indicating that SPI and HRV features were the most influential predictors. Incorporating demographic features, such as age and sex, further improved prediction accuracy, suggesting that these variables can help mitigate variability in biosignal data and enhance the model's stability and generalizability. The study demonstrates the potential of biosignal-based approaches for objective pain assessment in clinical practice, highlighting the need for further research in this area.",factual,0.6212914485165794,0.3677758318739054,0.43630017452006975,0.5048837978429459,330,243
2-s2.0-105028033910,"Purpose: Accurate prediction of postoperative pain can improve recovery quality and guide personalized pain management. This study aimed to develop and validate a machine learning (ML) model that predicts the presence of postoperative pain using biosignals recorded in the post-anesthesia care unit (PACU). Methods: Adult patients who underwent surgery between January 2021 and December 2022 at Chungnam National University Hospital (CNUH) (n = 21,855) and Chungnam National University Sejong Hospital (CNUSH) (n = 2,356) in South Korea were included. Electrocardiography (ECG) and photoplethysmography (PPG) signals were continuously recorded during the postoperative period in the PACU. From these signals, heart rate variability (HRV) and surgical pleth index (SPI) features were extracted. These biosignal features, together with demographic variables, were used as input features for training the ML models, including logistic regression, support vector machine, multilayer perceptron, random forest, and XGBoost. The model was developed and internally validated using the CNUH dataset, while external validation was performed using the independent CNUSH dataset to assess generalizability. Results: In the test dataset of 1068 patients, 961 reported postoperative pain. The best-performing model achieved an accuracy of 85.2%, an AUROC of 0.77, and average precision of 0.95, while external validation yielded an accuracy of 83.2% and an AUROC of 0.78. Feature importance analysis using SHapley Additive exPlanations (SHAP) indicated that the most influential predictors were the proportion of SPI values exceeding 50, the mean SPI, and the low-to-high frequency power ratio of HRV. Incorporating demographic features, such as age and sex, improved prediction accuracy by up to 5.91%. This improvement may be attributed to the mitigation of inter- and intra-individual variability inherent in biosignals, thereby enhancing the model’s stability and generalizability. Conclusion: ML models incorporating ECG- and PPG-derived features demonstrated reliable prediction of postoperative pain across independent hospital cohorts, highlighting the potential of biosignal-based approaches for objective pain assessment in clinical practice. Clinical trial number: Not applicable. © The Author(s) 2025.",gemma-2-9b-it,"Postoperative pain significantly impacts patient recovery and necessitates effective pain management strategies. This study aimed to develop and validate a machine learning model capable of predicting postoperative pain using biosignals recorded in the post-anesthesia care unit.  A dataset comprising electrocardiography (ECG) and photoplethysmography (PPG) signals from over 24,000 patients undergoing surgery was utilized. From these signals, heart rate variability and surgical pleth index features were extracted and combined with demographic variables to train various machine learning algorithms, including logistic regression, support vector machine, multilayer perceptron, random forest, and XGBoost.  The model was initially developed and internally validated using data from one hospital, and its performance was subsequently assessed using an independent dataset from a separate hospital to evaluate its generalizability.  The model achieved high accuracy, exceeding 83% in both internal and external validation, with an area under the receiver operating characteristic curve (AUROC) consistently above 0.77.  Feature importance analysis revealed that surgical pleth index and heart rate variability metrics were the most influential predictors of postoperative pain.  Furthermore, incorporating demographic factors like age and sex significantly enhanced prediction accuracy, suggesting their role in mitigating variability within biosignal data.  These findings demonstrate the potential of machine learning models utilizing biosignals for objective postoperative pain prediction, offering valuable insights for personalized pain management strategies in clinical settings.",factual,0.5145985401459854,0.2857142857142857,0.40875912408759124,0.40484688791660445,330,218
2-s2.0-105028033910,"Purpose: Accurate prediction of postoperative pain can improve recovery quality and guide personalized pain management. This study aimed to develop and validate a machine learning (ML) model that predicts the presence of postoperative pain using biosignals recorded in the post-anesthesia care unit (PACU). Methods: Adult patients who underwent surgery between January 2021 and December 2022 at Chungnam National University Hospital (CNUH) (n = 21,855) and Chungnam National University Sejong Hospital (CNUSH) (n = 2,356) in South Korea were included. Electrocardiography (ECG) and photoplethysmography (PPG) signals were continuously recorded during the postoperative period in the PACU. From these signals, heart rate variability (HRV) and surgical pleth index (SPI) features were extracted. These biosignal features, together with demographic variables, were used as input features for training the ML models, including logistic regression, support vector machine, multilayer perceptron, random forest, and XGBoost. The model was developed and internally validated using the CNUH dataset, while external validation was performed using the independent CNUSH dataset to assess generalizability. Results: In the test dataset of 1068 patients, 961 reported postoperative pain. The best-performing model achieved an accuracy of 85.2%, an AUROC of 0.77, and average precision of 0.95, while external validation yielded an accuracy of 83.2% and an AUROC of 0.78. Feature importance analysis using SHapley Additive exPlanations (SHAP) indicated that the most influential predictors were the proportion of SPI values exceeding 50, the mean SPI, and the low-to-high frequency power ratio of HRV. Incorporating demographic features, such as age and sex, improved prediction accuracy by up to 5.91%. This improvement may be attributed to the mitigation of inter- and intra-individual variability inherent in biosignals, thereby enhancing the model’s stability and generalizability. Conclusion: ML models incorporating ECG- and PPG-derived features demonstrated reliable prediction of postoperative pain across independent hospital cohorts, highlighting the potential of biosignal-based approaches for objective pain assessment in clinical practice. Clinical trial number: Not applicable. © The Author(s) 2025.",qwen-2.5-7b-instruct,"Purpose: The accurate prediction of postoperative pain is crucial for enhancing patient recovery and facilitating personalized pain management strategies. This study sought to develop and validate a machine learning (ML) framework capable of predicting the occurrence of postoperative pain using biosignals collected in the post-anesthesia care unit (PACU). Methods: Data from adult patients who underwent surgeries between January 2021 and December 2022 at two hospitals in South Korea—Chungnam National University Hospital (CNUH) and Chungnam National University Sejong Hospital (CNUSH)—were utilized. Continuous electrocardiography (ECG) and photoplethysmography (PPG) recordings were obtained during the postoperative period in the PACU. From these recordings, heart rate variability (HRV) and surgical pleth index (SPI) features were extracted. These biosignal features, along with demographic variables, served as input for training various ML models, including logistic regression, support vector machine, multilayer perceptron, random forest, and XGBoost. Model development and internal validation were conducted using the CNUH dataset, whereas external validation was performed using the independent CNUSH dataset to ensure generalizability. Results: Among the 1068 patients in the test dataset, 961 experienced postoperative pain. The ML model with the highest performance achieved an accuracy of 85.2%, an area under the receiver operating characteristic curve (AUROC) of 0.77, and an average precision of 0.95. External validation resulted in an accuracy of 83.2% and an AUROC of 0.78. Feature importance analysis via SHapley Additive exPlanations (SHAP) revealed that the proportion of SPI values above 50, the mean SPI, and the low-to-high frequency power ratio of HRV were the most significant predictors. The inclusion of demographic factors, such as age and sex, enhanced prediction accuracy by up to 5.91%, likely due to their role in reducing inter- and intra-individual variability in biosignals. Conclusions: The ML models integrating ECG- and PPG-derived features showed consistent",factual,0.7665615141955835,0.5727848101265823,0.7034700315457413,0.7220721599643082,330,304
2-s2.0-105028033910,"Purpose: Accurate prediction of postoperative pain can improve recovery quality and guide personalized pain management. This study aimed to develop and validate a machine learning (ML) model that predicts the presence of postoperative pain using biosignals recorded in the post-anesthesia care unit (PACU). Methods: Adult patients who underwent surgery between January 2021 and December 2022 at Chungnam National University Hospital (CNUH) (n = 21,855) and Chungnam National University Sejong Hospital (CNUSH) (n = 2,356) in South Korea were included. Electrocardiography (ECG) and photoplethysmography (PPG) signals were continuously recorded during the postoperative period in the PACU. From these signals, heart rate variability (HRV) and surgical pleth index (SPI) features were extracted. These biosignal features, together with demographic variables, were used as input features for training the ML models, including logistic regression, support vector machine, multilayer perceptron, random forest, and XGBoost. The model was developed and internally validated using the CNUH dataset, while external validation was performed using the independent CNUSH dataset to assess generalizability. Results: In the test dataset of 1068 patients, 961 reported postoperative pain. The best-performing model achieved an accuracy of 85.2%, an AUROC of 0.77, and average precision of 0.95, while external validation yielded an accuracy of 83.2% and an AUROC of 0.78. Feature importance analysis using SHapley Additive exPlanations (SHAP) indicated that the most influential predictors were the proportion of SPI values exceeding 50, the mean SPI, and the low-to-high frequency power ratio of HRV. Incorporating demographic features, such as age and sex, improved prediction accuracy by up to 5.91%. This improvement may be attributed to the mitigation of inter- and intra-individual variability inherent in biosignals, thereby enhancing the model’s stability and generalizability. Conclusion: ML models incorporating ECG- and PPG-derived features demonstrated reliable prediction of postoperative pain across independent hospital cohorts, highlighting the potential of biosignal-based approaches for objective pain assessment in clinical practice. Clinical trial number: Not applicable. © The Author(s) 2025.",mistral-7b-instruct-v0.3,"Background: Precise prediction of postoperative pain is crucial for enhancing recovery quality and personalized pain management. This study aimed to construct and validate a machine learning (ML) model that forecasts the occurrence of postoperative pain using biosignals captured in the Post-Anesthesia Care Unit (PACU).

Objective: The objective was to develop an ML model that predicts the presence of postoperative pain using electrocardiography (ECG) and photoplethysmography (PPG) signals recorded in the PACU, and to assess its generalizability across different hospital cohorts.

Method: A total of 24,211 adult patients who underwent surgery between January 2021 and December 2022 at Chungnam National University Hospital (CNUH) and Chungnam National University Sejong Hospital (CNUSH) in South Korea were included. Biosignals, including heart rate variability (HRV) and surgical pleth index (SPI) features, were extracted from ECG and PPG signals recorded during the postoperative period in the PACU. Demographic variables were also collected. The ML models, including logistic regression, support vector machine, multilayer perceptron, random forest, and XGBoost, were trained using these biosignal features and demographic variables. The model was developed and internally validated using the CNUH dataset, while external validation was conducted using the independent CNUSH dataset.

Results: In the test dataset of 1068 patients, 961 reported postoperative pain. The best-performing model achieved an accuracy of 85.2%, an area under the receiver operating characteristic curve (AUROC) of 0.77, and an average precision of 0.95. External validation resulted in an accuracy of 83.2% and an AUROC of 0.78. Feature importance analysis using SHapley Additive exPlanations (SHAP) indicated that the proportion of SPI",factual,0.7655986509274874,0.6091370558375635,0.5868465430016863,0.664326227801645,330,263
2-s2.0-105027977183,"The rapid spread of fake news through social media and the internet poses a major challenge, especially in developing countries like Bangladesh. Fake news, consisting of misleading or fabricated content, can severely impact individuals, organizations, and society. Many existing detection methods are complex and resource-intensive, making them unsuitable for real-time applications or low-resource languages. To address this issue, we proposed an efficient fake news detection system using a stacked machine learning model with TF-IDF for feature extraction. TF-IDF converts text into a numerical representation by emphasizing key terms, while the stacked ensemble model improves classification accuracy by integrating multiple machine learning algorithms. We also explored various machine learning classifiers, as well as the mBERT and Word2Vec feature vectorization techniques. We evaluated our system using three datasets: one English and two Bangla fake news detection datasets. The TF-IDF + Stacking model achieved 99.6% accuracy and a 99.8% F1-score on the English dataset. For the first Bangla dataset, accuracy improved from 74.8 to 85.2% after applying SMOTE. On the second Bangla dataset, BanFakeNews, the model achieved 98.4% accuracy, demonstrating strong performance across languages. This research introduces a lightweight yet highly effective machine learning-based fake news detection system, making it suitable for real-world applications, especially in multilingual and resource-limited settings. © The Author(s) 2025.",llama-3.1-8b-instruct,"The proliferation of fake news through digital platforms poses significant challenges, particularly in developing countries with limited resources. Misleading or fabricated content can have far-reaching consequences for individuals, organizations, and society as a whole. Existing detection methods often rely on complex algorithms and substantial computational resources, rendering them impractical for real-time applications or languages with limited digital infrastructure. To address this issue, we developed an efficient fake news detection system based on a stacked machine learning model that leverages TF-IDF for feature extraction. This approach transforms text into a numerical representation by emphasizing key terms, while the stacked ensemble model enhances classification accuracy by integrating multiple machine learning algorithms. We also explored various machine learning classifiers and feature vectorization techniques, including mBERT and Word2Vec. Our system was evaluated using three datasets: one English and two Bangla fake news detection datasets. The TF-IDF + Stacking model achieved high accuracy and F1-score on the English dataset, with notable improvements observed on the Bangla datasets after applying SMOTE and mBERT. The model demonstrated strong performance across languages, indicating its potential for real-world applications in multilingual and resource-constrained settings.",factual,0.6923076923076924,0.497584541062802,0.6346153846153846,0.6263161853188929,225,191
2-s2.0-105027977183,"The rapid spread of fake news through social media and the internet poses a major challenge, especially in developing countries like Bangladesh. Fake news, consisting of misleading or fabricated content, can severely impact individuals, organizations, and society. Many existing detection methods are complex and resource-intensive, making them unsuitable for real-time applications or low-resource languages. To address this issue, we proposed an efficient fake news detection system using a stacked machine learning model with TF-IDF for feature extraction. TF-IDF converts text into a numerical representation by emphasizing key terms, while the stacked ensemble model improves classification accuracy by integrating multiple machine learning algorithms. We also explored various machine learning classifiers, as well as the mBERT and Word2Vec feature vectorization techniques. We evaluated our system using three datasets: one English and two Bangla fake news detection datasets. The TF-IDF + Stacking model achieved 99.6% accuracy and a 99.8% F1-score on the English dataset. For the first Bangla dataset, accuracy improved from 74.8 to 85.2% after applying SMOTE. On the second Bangla dataset, BanFakeNews, the model achieved 98.4% accuracy, demonstrating strong performance across languages. This research introduces a lightweight yet highly effective machine learning-based fake news detection system, making it suitable for real-world applications, especially in multilingual and resource-limited settings. © The Author(s) 2025.",gemma-2-9b-it,"The proliferation of fake news online presents a significant challenge, particularly in developing nations like Bangladesh, where its impact on individuals and society can be profound. Existing fake news detection methods often prove too complex or resource-intensive for real-time deployment or application in low-resource languages. This study proposes a novel, efficient fake news detection system based on a stacked machine learning model.  The system utilizes TF-IDF to convert textual data into a numerical representation, highlighting important terms, and employs a stacked ensemble model to enhance classification accuracy by combining multiple machine learning algorithms.  Various classifiers and feature vectorization techniques, including mBERT and Word2Vec, were investigated.  The proposed system was evaluated on three datasets: one English and two Bangla datasets dedicated to fake news detection.  Results demonstrate the effectiveness of the TF-IDF + Stacking model, achieving 99.6% accuracy and 99.8% F1-score on the English dataset.  For the Bangla datasets, accuracy was significantly improved through the application of SMOTE, reaching 85.2% on the first dataset and 98.4% on the BanFakeNews dataset. These findings highlight the potential of this lightweight yet highly accurate machine learning-based system for real-world applications, particularly in multilingual and resource-constrained environments.",factual,0.6666666666666665,0.351288056206089,0.5454545454545454,0.5588801263584086,225,204
2-s2.0-105027977183,"The rapid spread of fake news through social media and the internet poses a major challenge, especially in developing countries like Bangladesh. Fake news, consisting of misleading or fabricated content, can severely impact individuals, organizations, and society. Many existing detection methods are complex and resource-intensive, making them unsuitable for real-time applications or low-resource languages. To address this issue, we proposed an efficient fake news detection system using a stacked machine learning model with TF-IDF for feature extraction. TF-IDF converts text into a numerical representation by emphasizing key terms, while the stacked ensemble model improves classification accuracy by integrating multiple machine learning algorithms. We also explored various machine learning classifiers, as well as the mBERT and Word2Vec feature vectorization techniques. We evaluated our system using three datasets: one English and two Bangla fake news detection datasets. The TF-IDF + Stacking model achieved 99.6% accuracy and a 99.8% F1-score on the English dataset. For the first Bangla dataset, accuracy improved from 74.8 to 85.2% after applying SMOTE. On the second Bangla dataset, BanFakeNews, the model achieved 98.4% accuracy, demonstrating strong performance across languages. This research introduces a lightweight yet highly effective machine learning-based fake news detection system, making it suitable for real-world applications, especially in multilingual and resource-limited settings. © The Author(s) 2025.",qwen-2.5-7b-instruct,"The proliferation of fake news on social media and the internet presents significant challenges, particularly in developing nations such as Bangladesh. Misleading information can have severe repercussions on individuals, organizations, and societal stability. Existing detection methods often require substantial computational resources and are not well-suited for real-time applications or handling low-resource languages. To tackle these issues, we developed an efficient fake news detection framework utilizing a stacked machine learning approach with TF-IDF for feature extraction. TF-IDF transforms textual data into a numerical format that emphasizes important terms, enhancing the model's ability to distinguish between real and fake news. We also experimented with different machine learning classifiers and feature vectorization techniques including mBERT and Word2Vec. Our evaluation was conducted using three datasets: one English and two Bangla datasets. The TF-IDF + Stacking model demonstrated high accuracy, achieving 99.6% and a 99.8% F1-score on the English dataset. For the Bangla datasets, improvements were notable; accuracy increased from 74.8% to 85.2% after applying SMOTE, and reached 98.4% on the BanFakeNews dataset. These results highlight the effectiveness of our lightweight system, which is well-suited for real-world applications, especially in multilingual and resource-constrained environments.",factual,0.6107226107226108,0.3981264637002342,0.5501165501165503,0.548393988278063,225,204
2-s2.0-105027977183,"The rapid spread of fake news through social media and the internet poses a major challenge, especially in developing countries like Bangladesh. Fake news, consisting of misleading or fabricated content, can severely impact individuals, organizations, and society. Many existing detection methods are complex and resource-intensive, making them unsuitable for real-time applications or low-resource languages. To address this issue, we proposed an efficient fake news detection system using a stacked machine learning model with TF-IDF for feature extraction. TF-IDF converts text into a numerical representation by emphasizing key terms, while the stacked ensemble model improves classification accuracy by integrating multiple machine learning algorithms. We also explored various machine learning classifiers, as well as the mBERT and Word2Vec feature vectorization techniques. We evaluated our system using three datasets: one English and two Bangla fake news detection datasets. The TF-IDF + Stacking model achieved 99.6% accuracy and a 99.8% F1-score on the English dataset. For the first Bangla dataset, accuracy improved from 74.8 to 85.2% after applying SMOTE. On the second Bangla dataset, BanFakeNews, the model achieved 98.4% accuracy, demonstrating strong performance across languages. This research introduces a lightweight yet highly effective machine learning-based fake news detection system, making it suitable for real-world applications, especially in multilingual and resource-limited settings. © The Author(s) 2025.",mistral-7b-instruct-v0.3,"In the contemporary digital landscape, the proliferation of misinformation, particularly through social media and the internet, constitutes a significant threat, notably in developing countries such as Bangladesh. The dissemination of false or misleading content, often referred to as fake news, can have detrimental effects on individuals, organizations, and society at large. Existing detection methods, while effective, are often complex and resource-intensive, rendering them unsuitable for real-time applications or low-resource languages. To mitigate this challenge, this study proposes an efficient fake news detection system utilizing a stacked machine learning model in conjunction with TF-IDF for feature extraction. The TF-IDF technique transforms text into a numerical representation by highlighting critical terms, while the stacked ensemble model enhances classification accuracy by integrating multiple machine learning algorithms. Furthermore, this research investigates various machine learning classifiers and the mBERT and Word2Vec feature vectorization techniques. The proposed system was assessed using three datasets: one English and two Bangla fake news detection datasets. The TF-IDF + Stacking model demonstrated exceptional performance, achieving 99.6% accuracy and a 99.8% F1-score on the English dataset. For the first Bangla dataset, accuracy was significantly improved from 74.8% to 85.2% upon the application of SMOTE. On the second Bangla dataset, BanFakeNews, the model achieved 98.4% accuracy, showcasing robust performance across languages. This research introduces a lightweight yet highly effective machine learning-based fake news detection system, making it suitable for real-world applications, particularly in multilingual and resource-limited settings.",factual,0.7890295358649789,0.6271186440677966,0.7552742616033754,0.7958129795222821,225,249
